campaign_id,promo_id,campaign_name,channel,target_segment,budget,amount_spent,impressions,clicks,conversions,start_date,end_date,status
CAM06020,PR013268,Campaign Decentralized methodical syste,WhatsApp,Seasonal Buyer,1109354,501093.41,512331,7111,949,2023-08-11,2023-09-21,Completed
CAM06021,PR018080,Campaign Progressive 3rdgeneration tool,Push Notification,Family Shopper,3612833,3560458.0,87444,39158,2743,2022-07-09,2022-07-16,Completed
CAM06022,PR008376,Campaign Adaptive well-modulated parall,SMS,Brand Loyalist,4995482,4755037.94,822392,47169,1742,2024-01-02,2024-03-05,Active
CAM06023,PR004161,Campaign Assimilated leadingedge initia,SMS,Family Shopper,4659976,2011754.71,726057,48288,2112,2024-02-12,2024-03-26,Completed
CAM06024,PR010702,Campaign Fully-configurable multi-state,In-App,Budget Shopper,1997554,1067500.83,375812,41725,1138,2022-06-12,2022-07-15,Completed
CAM06025,PR019927,Campaign Customizable 24hour complexity,WhatsApp,Impulse Buyer,2098514,1105106.36,485145,43528,4649,2022-03-02,2022-04-22,Completed
CAM06026,PR005900,Campaign Digitized client-driven websit,Push Notification,Budget Shopper,898482,665122.01,403144,441,3212,2023-08-30,2023-10-10,Completed
CAM06027,PR012007,Campaign Enterprise-wide full-range gro,In-App,Student,3330644,2503929.73,129440,31926,1200,2023-11-18,2024-01-20,Completed
CAM06028,PR006608,Campaign Organic modular definition,Email,Fashion Enthusiast,4122717,2519586.6,703200,21886,354,2022-08-27,2022-09-17,Completed
CAM06029,PR015184,Campaign Focused grid-enabled secured l,SMS,Working Professional,1284143,987924.2,929595,8303,2778,2023-09-16,2023-09-24,Completed
CAM06030,PR009811,Campaign Seamless grid-enabled methodol,In-App,Family Shopper,3108710,2048732.0,604944,47780,2803,2022-06-20,2022-07-06,Active
CAM06031,PR001104,Campaign Business-focused 4thgeneration,WhatsApp,Fashion Enthusiast,4109050,2573615.76,60983,42421,4978,2022-06-16,2022-08-14,Completed
CAM06032,PR012628,Campaign User-centric global Graphical ,Push Notification,Luxury Shopper,1771491,1373320.74,790939,49660,3455,2024-06-14,2024-08-21,Completed
CAM06033,PR017428,Campaign Profound foreground complexity,Push Notification,Seasonal Buyer,2671829,2112953.98,517507,22005,2477,2023-11-04,2023-12-26,Completed
CAM06034,PR001512,Campaign Assimilated systematic budgeta,SMS,Budget Shopper,2689765,1139745.86,414387,44288,1521,2023-12-19,2024-02-14,Completed
CAM06035,PR000885,Campaign Down-sized bifurcated concept,WhatsApp,Brand Loyalist,893677,567814.14,543865,5520,1466,2024-05-07,2024-08-01,Active
CAM06036,PR018556,Campaign Virtual asynchronous firmware,In-App,Frequent Buyer,3101708,1889284.37,399550,7155,709,2022-12-19,2023-03-08,Completed
CAM06037,PR011329,Campaign Fully-configurable attitude-or,WhatsApp,Seasonal Buyer,1316938,655661.69,857351,13985,3668,2024-12-09,2024-12-18,Paused
CAM06038,PR009301,Campaign Centralized user-facing archiv,SMS,Fashion Enthusiast,3479767,3046127.55,380777,12088,4617,2023-02-21,2023-05-16,Active
CAM06039,PR004716,Campaign Progressive background orchest,SMS,Family Shopper,4150070,2916467.52,568173,29905,835,2024-01-09,2024-02-14,Completed
CAM06040,PR018952,Campaign Down-sized tangible portal,SMS,Luxury Shopper,4659951,2323701.48,579731,8788,3879,2024-04-20,2024-07-04,Completed
CAM06041,PR006438,Campaign Customizable contextually-base,In-App,Family Shopper,4739482,2884672.55,363838,27928,327,2022-01-15,2022-03-25,Active
CAM06042,PR018190,Campaign Synergistic 4thgeneration stru,Email,Brand Loyalist,1346183,955375.46,753125,33578,1871,2024-11-27,2024-12-18,Active
CAM06043,PR013477,Campaign Compatible full-range pricing ,Email,Fashion Enthusiast,164966,127413.99,234059,40498,1614,2022-08-07,2022-10-22,Completed
CAM06044,PR014137,Campaign Customizable static paradigm,Push Notification,Luxury Shopper,3678525,2218425.42,524421,48898,1512,2023-01-13,2023-04-01,Completed
CAM06045,PR000984,Campaign Proactive disintermediate algo,WhatsApp,Brand Loyalist,994907,512672.25,579943,33216,1135,2022-08-20,2022-10-21,Completed
CAM06046,PR012798,Campaign Advanced 6thgeneration firmwar,Push Notification,Brand Loyalist,3592213,2566527.41,361900,12911,2032,2024-06-14,2024-08-30,Completed
CAM06047,PR005839,Campaign Enterprise-wide object-oriente,In-App,Family Shopper,4044974,1645168.35,782471,26622,456,2023-01-14,2023-04-02,Completed
CAM06048,PR010291,Campaign Cloned system-worthy methodolo,Push Notification,Luxury Shopper,247493,213100.77,133570,15914,3036,2022-08-22,2022-10-28,Active
CAM06049,PR014551,Campaign Public-key foreground synergy,WhatsApp,Brand Loyalist,4360684,3818995.66,394157,18631,4495,2024-02-07,2024-04-22,Active
CAM06050,PR010185,Campaign Streamlined content-based inst,WhatsApp,Luxury Shopper,3500913,1732938.45,596624,20856,4756,2023-02-23,2023-03-09,Paused
CAM06051,PR018063,Campaign Cross-group impactful array,SMS,Budget Shopper,1594051,953656.13,140214,24333,2139,2022-06-17,2022-07-25,Active
CAM06052,PR009740,Campaign Enterprise-wide radical system,In-App,Student,4823000,2751387.82,237068,8220,410,2023-01-15,2023-03-02,Completed
CAM06053,PR012061,Campaign Configurable context-sensitive,WhatsApp,Working Professional,3822955,2159074.92,457827,42469,4757,2024-07-31,2024-09-09,Completed
CAM06054,PR017235,Campaign Customizable encompassing prod,In-App,Fashion Enthusiast,908548,805381.11,972717,36565,2371,2022-04-07,2022-05-09,Paused
CAM06055,PR019735,Campaign Fully-configurable even-keeled,SMS,Luxury Shopper,1583542,990751.61,60668,49788,3318,2024-07-09,2024-08-14,Completed
CAM06056,PR002273,Campaign Robust impactful knowledge use,In-App,Brand Loyalist,2307558,1634636.48,388821,33425,1825,2022-10-02,2022-11-14,Completed
CAM06057,PR014434,Campaign Self-enabling modular system e,Email,Budget Shopper,3776465,2521569.85,429024,5123,2127,2024-12-23,2025-02-16,Completed
CAM06058,PR016082,Campaign Extended intangible workforce,SMS,Brand Loyalist,4674900,2153134.27,356231,44170,320,2023-02-01,2023-03-13,Completed
CAM06059,PR009886,Campaign Diverse heuristic focus group,In-App,Family Shopper,4790409,3301106.84,777114,10602,3804,2023-10-07,2023-11-05,Completed
CAM06060,PR005850,Campaign Visionary multi-tasking projec,SMS,Budget Shopper,4157718,3311674.1,664122,34276,1611,2022-01-17,2022-03-14,Completed
CAM06061,PR004648,Campaign Compatible static definition,WhatsApp,Family Shopper,1935536,1334921.23,493420,37020,2001,2022-08-12,2022-09-07,Completed
CAM06062,PR001804,Campaign Cross-group intangible open ar,Push Notification,Student,4661871,2491099.07,357840,10881,2203,2024-07-10,2024-09-01,Completed
CAM06063,PR005136,Campaign Exclusive optimizing instructi,In-App,Seasonal Buyer,1755967,1385678.25,616793,15653,857,2023-11-08,2023-11-22,Completed
CAM06064,PR001431,Campaign Assimilated bi-directional uti,In-App,Fashion Enthusiast,2091564,1933705.63,362480,16391,1479,2022-08-31,2022-11-26,Completed
CAM06065,PR004494,Campaign Stand-alone clear-thinking str,WhatsApp,Brand Loyalist,1565849,926405.32,609376,40352,4333,2022-03-30,2022-06-19,Active
CAM06066,PR017973,Campaign Stand-alone systematic conglom,WhatsApp,Luxury Shopper,2875409,2866982.34,146562,16919,3329,2022-03-12,2022-04-06,Active
CAM06067,PR017165,Campaign Phased incremental algorithm,WhatsApp,Brand Loyalist,4794760,3797853.28,830955,5625,3821,2023-01-04,2023-03-07,Completed
CAM06068,PR006660,Campaign Organized multimedia moderator,Email,Student,2947042,2045123.04,578893,10366,2743,2022-04-29,2022-07-16,Completed
CAM06069,PR018189,Campaign Grass-roots incremental benchm,WhatsApp,Impulse Buyer,460089,228885.67,225521,35997,261,2023-10-24,2023-11-21,Completed
CAM06070,PR009961,Campaign Synchronized background foreca,WhatsApp,Budget Shopper,3403956,1627298.64,292129,15539,2973,2023-12-24,2024-03-10,Completed
CAM06071,PR008496,Campaign Self-enabling intermediate dat,In-App,Student,3031735,2451759.01,254837,4691,4913,2022-11-18,2023-02-03,Completed
CAM06072,PR005331,Campaign Robust dedicated migration,In-App,Seasonal Buyer,1205183,1084648.31,413553,24388,1578,2023-10-27,2023-12-28,Completed
CAM06073,PR018051,Campaign Exclusive bifurcated superstru,Email,Student,3710968,3563279.59,256773,2023,3384,2024-07-03,2024-07-19,Completed
CAM06074,PR001196,Campaign Persistent static emulation,WhatsApp,Frequent Buyer,1591469,1435278.25,816837,17350,146,2023-01-21,2023-02-09,Completed
CAM06075,PR015261,Campaign Focused modular implementation,In-App,Working Professional,4437746,3918763.33,784489,45496,4966,2022-01-11,2022-02-25,Active
CAM06076,PR005388,Campaign Synergized disintermediate emu,WhatsApp,Working Professional,2609631,1710191.11,118703,48051,127,2023-08-18,2023-11-12,Completed
CAM06077,PR017565,Campaign Open-source tangible concept,Email,Fashion Enthusiast,1375803,587478.4,556869,11719,2256,2024-11-12,2024-12-01,Completed
CAM06078,PR013710,Campaign Reduced object-oriented encodi,WhatsApp,Budget Shopper,1041176,780421.45,880903,29738,1136,2022-02-20,2022-04-13,Paused
CAM06079,PR005800,Campaign Networked content-based infras,In-App,Family Shopper,4004111,3455098.0,497924,11460,144,2024-11-28,2024-12-12,Completed
CAM06080,PR004420,Campaign Balanced coherent workforce,SMS,Budget Shopper,3606982,2303206.38,573018,43323,234,2022-06-14,2022-08-27,Active
CAM06081,PR002894,Campaign Robust zero tolerance analyzer,WhatsApp,Luxury Shopper,3279767,2775766.42,465468,35152,4201,2022-08-28,2022-11-15,Active
CAM06082,PR007230,Campaign Cross-platform regional functi,In-App,Seasonal Buyer,654672,354494.44,777645,39102,2658,2023-05-29,2023-08-02,Completed
CAM06083,PR002997,Campaign Switchable explicit definition,In-App,Fashion Enthusiast,3436494,3130328.12,132169,5964,536,2022-08-13,2022-09-29,Active
CAM06084,PR004398,Campaign Switchable high-level array,SMS,Brand Loyalist,274184,242757.4,377199,37631,750,2024-06-22,2024-09-06,Completed
CAM06085,PR006690,Campaign User-centric eco-centric migra,Email,Family Shopper,3052837,2928992.9,631192,22490,3803,2024-10-07,2025-01-05,Paused
CAM06086,PR006486,Campaign Focused multi-tasking solution,Push Notification,Budget Shopper,4274838,2934564.62,40213,42684,1349,2023-04-20,2023-07-03,Active
CAM06087,PR006146,Campaign Organic regional focus group,Push Notification,Impulse Buyer,2289863,931189.88,212263,49766,3595,2022-02-28,2022-05-28,Active
CAM06088,PR009594,Campaign Re-engineered well-modulated s,WhatsApp,Frequent Buyer,4276109,1724362.39,766087,36145,898,2023-11-25,2024-01-27,Paused
CAM06089,PR012557,Campaign Re-contextualized user-facing ,WhatsApp,Seasonal Buyer,3071484,1849261.49,237728,15177,4905,2023-02-18,2023-05-01,Completed
CAM06090,PR014266,Campaign Adaptive hybrid encoding,Push Notification,Working Professional,311484,259233.43,993597,34500,3715,2024-04-13,2024-06-19,Paused
CAM06091,PR018541,Campaign Ergonomic eco-centric portal,Push Notification,Seasonal Buyer,1827524,1258132.04,567431,29328,2329,2022-01-27,2022-04-10,Paused
CAM06092,PR006434,Campaign Streamlined optimal knowledge ,Email,Working Professional,1507365,1104136.43,957631,29100,3225,2024-08-19,2024-09-01,Completed
CAM06093,PR003464,Campaign Re-contextualized disintermedi,Email,Fashion Enthusiast,2416762,1661352.19,975915,5925,301,2024-10-22,2024-11-01,Completed
CAM06094,PR012437,Campaign Streamlined disintermediate mo,SMS,Student,3340807,1991595.76,430481,3231,354,2024-10-18,2024-11-30,Completed
CAM06095,PR009027,Campaign De-engineered cohesive strateg,Email,Impulse Buyer,4414654,3191378.37,153838,39485,1527,2023-04-21,2023-07-08,Completed
CAM06096,PR004739,Campaign Right-sized empowering portal,In-App,Family Shopper,4332524,3159833.78,174171,4388,4161,2022-06-20,2022-09-09,Completed
CAM06097,PR005084,Campaign Reduced eco-centric Graphical ,Push Notification,Family Shopper,3992805,2349972.21,351665,49588,2139,2023-09-03,2023-09-25,Completed
CAM06098,PR007047,Campaign Visionary attitude-oriented in,Push Notification,Luxury Shopper,1263304,908342.3,970904,15211,3527,2023-07-13,2023-09-09,Completed
CAM06099,PR001335,Campaign User-centric actuating focus g,SMS,Fashion Enthusiast,3944915,2291675.65,217121,21486,532,2023-10-14,2023-12-26,Completed
CAM06100,PR013383,Campaign Exclusive attitude-oriented Gr,In-App,Brand Loyalist,1474593,1141877.0,910022,15952,4931,2022-11-01,2022-12-05,Active
CAM06101,PR015551,Campaign Face-to-face clear-thinking en,SMS,Impulse Buyer,1738697,931077.33,597995,22663,2794,2023-08-11,2023-09-29,Completed
CAM06102,PR012034,Campaign Extended methodical product,In-App,Budget Shopper,2318420,1708634.25,360538,39660,2896,2024-10-12,2024-12-13,Completed
CAM06103,PR005256,Campaign Multi-layered mobile paradigm,Email,Working Professional,3346788,3215305.61,114673,46109,4684,2023-05-14,2023-05-29,Paused
CAM06104,PR012487,Campaign Cross-platform multimedia encr,SMS,Budget Shopper,134130,117891.67,698263,22631,2006,2022-05-01,2022-06-16,Completed
CAM06105,PR008948,Campaign Managed hybrid alliance,Email,Fashion Enthusiast,1940125,1834991.8,374617,125,1623,2023-02-10,2023-03-12,Active
CAM06106,PR014680,Campaign Profound coherent toolset,Email,Luxury Shopper,1260450,688070.46,984212,11153,1315,2022-08-25,2022-11-02,Active
CAM06107,PR003551,Campaign Self-enabling optimizing migra,WhatsApp,Seasonal Buyer,2392801,2103236.7,175810,21558,1987,2023-02-27,2023-05-20,Completed
CAM06108,PR010648,Campaign Realigned directional producti,WhatsApp,Seasonal Buyer,2582906,1358229.21,392474,28737,3004,2024-04-05,2024-06-23,Completed
CAM06109,PR014098,Campaign Integrated 5thgeneration info-,Email,Working Professional,4885437,3352470.98,826450,1185,4288,2023-07-16,2023-10-06,Completed
CAM06110,PR019994,Campaign Right-sized high-level matrice,SMS,Impulse Buyer,3799666,2993639.16,404462,13160,3775,2023-12-20,2024-01-29,Completed
CAM06111,PR013594,Campaign Enhanced dynamic data-warehous,In-App,Frequent Buyer,757009,563397.67,737666,32825,477,2024-01-13,2024-04-06,Completed
CAM06112,PR005206,Campaign Upgradable composite contingen,Email,Working Professional,2004637,1412138.32,191579,9314,1483,2022-12-16,2023-01-24,Active
CAM06113,PR011885,Campaign Balanced logistical pricing st,In-App,Student,2527940,1307568.28,234926,35673,572,2024-07-05,2024-08-30,Completed
CAM06114,PR007503,Campaign Monitored methodical initiativ,Push Notification,Luxury Shopper,167633,125310.31,426961,28461,3991,2023-12-15,2024-02-22,Completed
CAM06115,PR013597,Campaign Digitized static support,WhatsApp,Brand Loyalist,3782066,1924588.37,380560,15974,3526,2023-07-24,2023-08-07,Completed
CAM06116,PR012205,Campaign Stand-alone encompassing appli,Email,Fashion Enthusiast,4887243,4110160.47,713217,25381,3514,2022-02-12,2022-03-11,Completed
CAM06117,PR019921,Campaign De-engineered multi-tasking ca,Email,Seasonal Buyer,2674679,1308307.15,27699,14103,3928,2024-06-24,2024-09-08,Active
CAM06118,PR008541,Campaign Profound 5thgeneration morator,SMS,Working Professional,3646525,1688428.74,484280,18864,1375,2022-11-25,2023-01-26,Completed
CAM06119,PR011563,Campaign Horizontal systemic framework,Email,Luxury Shopper,1428521,1211202.16,612861,29709,2387,2022-02-13,2022-05-04,Active
CAM06120,PR009929,Campaign Innovative global protocol,Push Notification,Seasonal Buyer,1260589,1038615.95,667751,21969,507,2024-07-06,2024-08-24,Completed
CAM06121,PR008548,Campaign Assimilated static benchmark,WhatsApp,Student,2228374,2061783.57,841809,14459,3241,2024-02-20,2024-02-28,Completed
CAM06122,PR015731,Campaign Upgradable human-resource inst,SMS,Working Professional,1998252,1250341.73,38756,16331,2379,2022-09-28,2022-11-28,Active
CAM06123,PR007330,Campaign Persevering heuristic model,Push Notification,Fashion Enthusiast,3451280,1510178.87,279358,15873,4459,2024-12-28,2025-02-04,Paused
CAM06124,PR001336,Campaign Managed asynchronous portal,WhatsApp,Seasonal Buyer,2713823,1364063.16,469933,45240,2265,2022-12-07,2023-01-06,Completed
CAM06125,PR018182,Campaign Phased analyzing architecture,Email,Working Professional,3673481,2694477.9,203583,27240,2588,2024-07-26,2024-09-17,Completed
CAM06126,PR012989,Campaign Innovative holistic focus grou,Email,Budget Shopper,2883382,2021604.97,658341,15462,4882,2024-04-15,2024-06-10,Completed
CAM06127,PR015231,Campaign Reverse-engineered non-volatil,WhatsApp,Family Shopper,3380387,1749532.12,994547,42201,2843,2023-07-14,2023-08-17,Active
CAM06128,PR005554,Campaign Decentralized multimedia syste,Email,Seasonal Buyer,3492909,3073031.3,593595,11156,4398,2024-12-20,2024-12-31,Active
CAM06129,PR006762,Campaign Virtual 6thgeneration synergy,SMS,Impulse Buyer,1997763,1531441.55,132295,31688,2160,2023-04-20,2023-05-26,Active
CAM06130,PR007508,Campaign Managed demand-driven parallel,In-App,Impulse Buyer,3032851,1606223.84,862697,19280,1537,2022-03-19,2022-04-23,Completed
CAM06131,PR000779,Campaign Open-source multi-tasking data,Email,Brand Loyalist,1004656,900122.23,930870,40251,3718,2024-05-09,2024-06-05,Active
CAM06132,PR009409,Campaign Focused tangible superstructur,In-App,Luxury Shopper,1115497,680335.6,763190,4604,480,2022-03-21,2022-04-12,Completed
CAM06133,PR005989,Campaign Extended eco-centric concept,WhatsApp,Working Professional,2655511,2373614.0,260293,45799,4734,2022-01-27,2022-04-17,Active
CAM06134,PR015816,Campaign Progressive executive budgetar,SMS,Student,929658,702537.23,65530,24043,2323,2024-04-13,2024-05-29,Active
CAM06135,PR018552,Campaign Advanced intangible moderator,In-App,Frequent Buyer,4080401,2277402.27,920631,41968,768,2023-07-16,2023-09-23,Completed
CAM06136,PR016139,Campaign Integrated attitude-oriented p,SMS,Frequent Buyer,304038,232080.18,895479,1203,1213,2024-04-18,2024-07-05,Paused
CAM06137,PR017326,Campaign Open-architected tertiary mora,In-App,Family Shopper,3751469,3097186.29,433124,12729,318,2024-02-25,2024-03-25,Completed
CAM06138,PR014207,Campaign Programmable discrete attitude,Email,Fashion Enthusiast,3604068,3270883.06,479304,41373,3648,2024-07-22,2024-10-01,Completed
CAM06139,PR011815,Campaign Multi-layered responsive moder,Email,Impulse Buyer,3855866,2013913.84,268167,25866,3145,2022-06-14,2022-08-25,Completed
CAM06140,PR000504,Campaign Managed foreground alliance,SMS,Student,312178,261012.94,99077,14421,1401,2022-08-02,2022-08-21,Completed
