product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams
P02431,Koovs Gym Vest Mustard,Activewear,Gym Vest,Koovs,Green,M,luxury,All Season,1709,2505.86,941.24,2021-07-06,True,SUP0007,947
P02432,Lee Chinos Navy,Bottoms,Chinos,Lee,Mint,M,luxury,Winter,3215,3786.5,1792.41,2020-05-30,True,SUP0225,1494
P02433,Nike Bra Brown,Innerwear,Bra,Nike,Mustard,S,bohemian,Monsoon,762,1058.92,361.01,2020-02-17,True,SUP0383,1484
P02434,Peter England Running Shoes Maroon,Activewear,Running Shoes,Peter England,Purple,S,formal,Festive,1105,1506.26,431.29,2021-10-08,True,SUP0347,420
P02435,Arrow Sports Shoes Coral,Footwear,Sports Shoes,Arrow,Mustard,M,office,Summer,2987,3496.34,1666.49,2020-05-31,True,SUP0078,692
P02436,Myntra Salwar Suit Coral,Dresses,Salwar Suit,Myntra,Mint,XL,streetwear,All Season,795,1101.55,375.68,2020-03-01,True,SUP0023,255
P02437,Levis Jeans Teal,Bottoms,Jeans,Levis,Navy,Free Size,office,Summer,1309,1715.39,731.47,2022-07-27,False,SUP0036,312
P02438,Louis Philippe Shorts Orange,Bottoms,Shorts,Louis Philippe,Mustard,XS,casual,Monsoon,3674,4359.9,1882.14,2021-12-20,True,SUP0047,550
P02439,Puma Bra Mustard,Innerwear,Bra,Puma,Mustard,Free Size,office,Festive,615,875.89,336.45,2023-06-10,True,SUP0213,1469
P02440,W Thermal Innerwear Cream,Innerwear,Thermal Innerwear,W,Coral,M,ethnic,Monsoon,107,137.96,52.74,2023-02-01,True,SUP0138,166
P02441,U.S. Polo Running Shoes Mustard,Activewear,Running Shoes,U.S. Polo,Orange,XL,sporty,Summer,2567,2928.58,1518.01,2023-10-23,False,SUP0015,1520
P02442,W Handbag Coral,Accessories,Handbag,W,Purple,XXL,office,Winter,7260,9062.97,3367.89,2020-03-19,False,SUP0349,1022
P02443,Wrangler Watch Purple,Accessories,Watch,Wrangler,Navy,Free Size,formal,All Season,3981,5485.41,2196.51,2023-08-09,True,SUP0033,1415
P02444,Numero Uno Handbag Pink,Accessories,Handbag,Numero Uno,Mustard,L,formal,Summer,5953,8911.74,2853.85,2022-11-11,True,SUP0283,658
P02445,Biba Boxers Black,Innerwear,Boxers,Biba,Navy,XS,formal,Winter,418,599.93,204.89,2020-04-18,True,SUP0234,1502
P02446,Biba Dhoti Yellow,Ethnic Wear,Dhoti,Biba,Pink,XS,casual,Monsoon,1450,2166.21,774.85,2023-01-03,True,SUP0125,136
P02447,Uniqlo Bra Coral,Innerwear,Bra,Uniqlo,Coral,XL,casual,Monsoon,784,1076.92,429.37,2023-04-13,False,SUP0278,1629
P02448,Zara Cap Cream,Accessories,Cap,Zara,Blue,XXL,formal,Monsoon,6803,9518.05,3757.49,2022-11-30,True,SUP0373,1552
P02449,Blackberrys Briefs Yellow,Innerwear,Briefs,Blackberrys,Grey,XS,luxury,Winter,115,138.18,54.11,2020-04-24,True,SUP0119,1965
P02450,Nykaa Fashion Dhoti Yellow,Ethnic Wear,Dhoti,Nykaa Fashion,Pink,L,luxury,Festive,4775,5680.82,2071.01,2021-06-03,False,SUP0106,1166
P02451,Blackberrys Belt Red,Accessories,Belt,Blackberrys,Beige,Free Size,bohemian,Summer,2994,3913.62,1721.67,2020-09-13,True,SUP0311,1182
P02452,Vero Moda Handbag Purple,Accessories,Handbag,Vero Moda,Mint,XXL,party,Winter,2769,3147.88,1573.2,2023-01-17,True,SUP0053,227
P02453,Van Heusen Denim Jacket Grey,Outerwear,Denim Jacket,Van Heusen,Purple,Free Size,sporty,Festive,6480,9449.95,2761.16,2021-08-08,True,SUP0213,315
P02454,H&M Jewellery Green,Accessories,Jewellery,H&M,White,XS,luxury,Monsoon,5647,7507.75,2734.6,2022-04-05,True,SUP0080,140
P02455,Forever 21 Salwar Suit Navy,Dresses,Salwar Suit,Forever 21,Black,S,bohemian,Summer,6125,7832.33,2387.77,2021-09-23,True,SUP0128,600
P02456,Aurelia Polo White,Tops,Polo,Aurelia,Orange,L,formal,Summer,2077,2569.02,810.7,2023-07-02,True,SUP0068,1464
P02457,Koovs Briefs Orange,Innerwear,Briefs,Koovs,Brown,XXL,party,Winter,497,665.7,280.03,2020-10-26,True,SUP0360,1253
P02458,Allen Solly Socks White,Innerwear,Socks,Allen Solly,Teal,XS,party,Summer,393,558.06,167.0,2020-03-14,True,SUP0249,863
P02459,Calvin Klein Churidar Mustard,Ethnic Wear,Churidar,Calvin Klein,Maroon,M,casual,Summer,2681,3828.91,1096.86,2020-12-06,True,SUP0330,484
P02460,U.S. Polo Windbreaker Coral,Outerwear,Windbreaker,U.S. Polo,Red,L,formal,Monsoon,11015,12801.08,6334.87,2021-04-10,True,SUP0317,781
P02461,Mango Boots Black,Footwear,Boots,Mango,Black,XL,bohemian,Summer,1770,2388.84,1024.04,2022-08-29,False,SUP0096,1251
P02462,Calvin Klein Salwar Suit Mint,Dresses,Salwar Suit,Calvin Klein,Coral,Free Size,ethnic,Festive,8697,12320.63,5006.68,2022-09-27,False,SUP0223,1253
P02463,Dressberry Thermal Innerwear Maroon,Innerwear,Thermal Innerwear,Dressberry,Coral,XS,office,Monsoon,491,734.17,270.96,2023-09-25,True,SUP0098,1984
P02464,LIFE Saree Olive,Dresses,Saree,LIFE,Black,S,bohemian,Festive,11986,15234.29,5692.12,2021-09-03,True,SUP0185,1212
P02465,Blackberrys Scarf Cream,Accessories,Scarf,Blackberrys,Purple,M,bohemian,Summer,6966,8676.52,4126.47,2021-11-20,True,SUP0343,466
P02466,Allen Solly Sunglasses Mint,Accessories,Sunglasses,Allen Solly,Olive,S,party,Monsoon,5209,7619.83,2451.12,2022-10-06,True,SUP0377,360
P02467,Forever 21 Track Pants Navy,Activewear,Track Pants,Forever 21,Coral,XL,ethnic,Monsoon,1880,2420.51,806.09,2021-03-16,True,SUP0182,1230
P02468,The Souled Store Jewellery Cream,Accessories,Jewellery,The Souled Store,Purple,Free Size,formal,Festive,4046,4622.4,1799.69,2023-03-29,True,SUP0232,1793
P02469,Numero Uno Chinos Purple,Bottoms,Chinos,Numero Uno,Grey,Free Size,party,Winter,4584,5552.05,1970.47,2022-04-01,True,SUP0389,1615
P02470,Myntra Sherwani Navy,Ethnic Wear,Sherwani,Myntra,Olive,XXL,party,Winter,4816,7142.0,1928.53,2022-04-22,True,SUP0385,955
P02471,Wrangler Blouse Brown,Tops,Blouse,Wrangler,Yellow,XS,streetwear,Festive,748,889.65,265.05,2020-09-03,True,SUP0001,430
P02472,H&M Cap Blue,Accessories,Cap,H&M,Teal,L,formal,Summer,3309,4118.87,1652.06,2021-05-18,True,SUP0231,742
P02473,Bewakoof Watch Purple,Accessories,Watch,Bewakoof,Brown,Free Size,ethnic,Monsoon,5730,7276.57,2081.57,2023-07-02,True,SUP0128,1197
P02474,Nike Blouse Coral,Tops,Blouse,Nike,Cream,S,ethnic,Festive,3022,3534.97,1444.75,2020-10-19,True,SUP0359,359
P02475,H&M Sports Shoes Yellow,Footwear,Sports Shoes,H&M,Green,L,office,All Season,5949,8623.46,2365.77,2020-02-25,True,SUP0192,1053
P02476,Decathlon Casual Dress Olive,Dresses,Casual Dress,Decathlon,Brown,S,bohemian,Monsoon,5644,8339.36,2047.7,2021-11-01,True,SUP0148,1971
P02477,Uniqlo Casual Dress Purple,Dresses,Casual Dress,Uniqlo,Purple,S,office,Summer,7154,9523.06,2836.04,2021-11-01,True,SUP0108,338
P02478,Louis Philippe Crop Top Black,Tops,Crop Top,Louis Philippe,Mint,Free Size,streetwear,Winter,4062,4613.64,1439.33,2024-04-13,True,SUP0071,404
P02479,Adidas Maxi Dress Coral,Dresses,Maxi Dress,Adidas,Purple,Free Size,sporty,All Season,8803,12235.26,4528.57,2021-11-26,True,SUP0149,458
P02480,Reebok Jewellery Yellow,Accessories,Jewellery,Reebok,Navy,XL,formal,Festive,3089,3707.12,1477.09,2022-04-30,True,SUP0191,1349
P02481,Jack & Jones Watch Yellow,Accessories,Watch,Jack & Jones,Coral,XXL,party,Winter,7765,11445.35,3506.18,2022-09-10,True,SUP0290,1345
P02482,Allen Solly Sunglasses Red,Accessories,Sunglasses,Allen Solly,Purple,L,party,Summer,3359,3783.97,1469.6,2021-09-04,True,SUP0115,1004
P02483,Bewakoof Chinos Maroon,Bottoms,Chinos,Bewakoof,Teal,M,formal,All Season,1322,1886.59,746.76,2023-07-04,True,SUP0245,461
P02484,FabIndia Churidar Navy,Ethnic Wear,Churidar,FabIndia,Orange,S,party,Monsoon,712,832.09,389.84,2023-02-05,True,SUP0086,824
P02485,Numero Uno Running Shoes Black,Activewear,Running Shoes,Numero Uno,Coral,S,formal,Monsoon,1001,1276.76,539.65,2020-12-01,True,SUP0220,1553
P02486,Nykaa Fashion Boxers Orange,Innerwear,Boxers,Nykaa Fashion,Maroon,XL,luxury,All Season,359,439.76,199.41,2021-07-17,False,SUP0259,604
P02487,Pepe Jeans Oxford Orange,Footwear,Oxford,Pepe Jeans,White,XS,ethnic,Festive,1951,2720.27,781.18,2023-02-04,True,SUP0325,1361
P02488,Zara Scarf Teal,Accessories,Scarf,Zara,Green,XXL,streetwear,Winter,2133,3051.57,1137.92,2021-02-14,False,SUP0022,1487
P02489,Vero Moda Jacket Grey,Outerwear,Jacket,Vero Moda,Olive,L,ethnic,All Season,14576,19496.43,8028.55,2021-12-23,True,SUP0074,988
P02490,Aurelia Churidar Green,Ethnic Wear,Churidar,Aurelia,Navy,Free Size,office,Summer,596,730.58,259.86,2020-11-21,True,SUP0342,267
P02491,AND Sneakers Maroon,Footwear,Sneakers,AND,Maroon,XL,luxury,Summer,876,1181.44,487.75,2020-03-05,True,SUP0292,1304
P02492,Van Heusen Running Shoes Beige,Activewear,Running Shoes,Van Heusen,Brown,L,casual,Festive,2915,3572.85,1360.0,2021-06-08,True,SUP0070,1594
P02493,Puma Kurti Cream,Tops,Kurti,Puma,Navy,M,sporty,Monsoon,307,420.74,126.4,2023-08-10,True,SUP0280,1068
P02494,Koovs Coat Navy,Outerwear,Coat,Koovs,Pink,XXL,party,Winter,13189,15131.21,6931.98,2020-05-07,True,SUP0124,1062
P02495,Louis Philippe Boots Pink,Footwear,Boots,Louis Philippe,Mint,XL,ethnic,Festive,5575,7934.77,2072.44,2020-05-27,True,SUP0013,219
P02496,Mamaearth Gym Vest Yellow,Activewear,Gym Vest,Mamaearth,Coral,M,party,Monsoon,4481,6223.8,1740.47,2022-01-05,True,SUP0363,1697
P02497,Puma Sports Bra Red,Activewear,Sports Bra,Puma,Mustard,Free Size,minimalist,Winter,3809,4260.22,1746.87,2022-09-12,True,SUP0266,1558
P02498,Reebok Sweatshirt Pink,Tops,Sweatshirt,Reebok,Yellow,S,bohemian,Winter,3933,5316.76,2327.57,2020-03-04,True,SUP0226,1046
P02499,Forever 21 Handbag Coral,Accessories,Handbag,Forever 21,Navy,XS,streetwear,Summer,735,1053.07,333.4,2020-05-11,True,SUP0117,418
P02500,Libas Mini Dress Teal,Dresses,Mini Dress,Libas,Pink,S,ethnic,Festive,6255,9196.04,3379.47,2023-11-04,True,SUP0081,1862
P02501,Marks & Spencer Socks Yellow,Innerwear,Socks,Marks & Spencer,Red,Free Size,bohemian,Winter,665,969.09,280.36,2022-01-14,True,SUP0245,628
P02502,Spykar Shirt Red,Tops,Shirt,Spykar,Mint,S,luxury,Winter,2882,3326.84,1339.52,2022-05-03,True,SUP0393,281
P02503,Decathlon Scarf Yellow,Accessories,Scarf,Decathlon,Maroon,XXL,sporty,Summer,1087,1217.1,415.99,2022-03-19,True,SUP0244,249
P02504,Zara Dupatta Mint,Ethnic Wear,Dupatta,Zara,Cream,XXL,bohemian,Monsoon,1566,2275.05,712.01,2020-12-07,True,SUP0172,324
P02505,Van Heusen Handbag Blue,Accessories,Handbag,Van Heusen,Beige,XXL,office,Monsoon,3568,4158.18,1281.98,2020-10-21,True,SUP0088,634
P02506,Van Heusen Chinos Navy,Bottoms,Chinos,Van Heusen,Mustard,XXL,sporty,Festive,1317,1958.53,701.74,2020-05-07,True,SUP0029,1757
P02507,Only Sneakers Green,Footwear,Sneakers,Only,Coral,XS,luxury,Festive,4899,7260.43,1891.42,2020-08-08,True,SUP0307,1004
P02508,Marks & Spencer Maxi Dress Purple,Dresses,Maxi Dress,Marks & Spencer,Olive,Free Size,streetwear,Winter,6239,6934.36,2967.3,2020-05-06,True,SUP0091,262
P02509,Allen Solly Coat Mint,Outerwear,Coat,Allen Solly,Black,L,streetwear,All Season,14871,16417.66,6835.34,2023-06-17,True,SUP0183,1554
P02510,W Jacket Purple,Outerwear,Jacket,W,Black,XS,minimalist,Winter,2172,3011.43,973.26,2021-01-02,True,SUP0386,1826
P02511,Adidas Socks Beige,Innerwear,Socks,Adidas,Red,M,ethnic,Summer,168,249.11,89.42,2023-05-20,True,SUP0390,1549
P02512,Zara Oxford Blue,Footwear,Oxford,Zara,Yellow,XL,party,Winter,4043,4979.8,2061.24,2024-01-09,True,SUP0266,1750
P02513,W Coat Black,Outerwear,Coat,W,Navy,XL,formal,Winter,6905,9697.14,3747.72,2024-03-20,True,SUP0151,623
P02514,Arrow Blouse White,Tops,Blouse,Arrow,Yellow,Free Size,sporty,Winter,4112,5039.29,1445.06,2021-03-31,True,SUP0199,1780
P02515,Spykar Denim Jacket Orange,Outerwear,Denim Jacket,Spykar,Pink,XS,party,Summer,6730,7646.45,3574.0,2023-09-18,True,SUP0357,1857
P02516,Roadster Jeans Red,Bottoms,Jeans,Roadster,Beige,Free Size,casual,Monsoon,1123,1656.25,436.33,2022-02-13,True,SUP0177,731
P02517,LIFE Flats Purple,Footwear,Flats,LIFE,Mint,M,streetwear,Festive,4855,5914.99,2316.8,2022-04-18,True,SUP0133,1036
P02518,W Crop Top Beige,Tops,Crop Top,W,Mustard,XL,sporty,Winter,1323,1570.28,606.23,2023-06-20,True,SUP0224,619
P02519,FabIndia Track Pants Grey,Activewear,Track Pants,FabIndia,Grey,S,luxury,Monsoon,728,826.36,256.45,2023-04-18,True,SUP0316,1979
P02520,Cover Story Thermal Innerwear Olive,Innerwear,Thermal Innerwear,Cover Story,Maroon,S,luxury,Festive,466,593.44,202.44,2023-12-12,True,SUP0095,649
P02521,Myntra Scarf Mint,Accessories,Scarf,Myntra,White,Free Size,party,Monsoon,1772,2514.76,1037.52,2021-11-19,True,SUP0278,1276
P02522,Uniqlo Chinos Teal,Bottoms,Chinos,Uniqlo,Black,L,luxury,Monsoon,3308,4340.42,1225.0,2021-11-11,True,SUP0215,500
P02523,Blackberrys Skirt Orange,Bottoms,Skirt,Blackberrys,Pink,S,sporty,Summer,1060,1189.23,474.1,2024-02-24,True,SUP0355,1155
P02524,Mango Gym Vest Mint,Activewear,Gym Vest,Mango,Coral,S,minimalist,Festive,476,689.73,284.55,2021-02-21,True,SUP0180,179
P02525,Lee Thermal Innerwear White,Innerwear,Thermal Innerwear,Lee,Red,Free Size,bohemian,Monsoon,772,971.52,447.6,2021-06-09,True,SUP0105,879
P02526,Spykar Puffer Jacket Black,Outerwear,Puffer Jacket,Spykar,Maroon,S,luxury,Monsoon,5638,6438.07,2113.78,2021-06-05,True,SUP0014,168
P02527,Cover Story Sneakers Black,Footwear,Sneakers,Cover Story,Beige,XS,streetwear,Summer,4348,4785.37,1721.15,2022-12-24,True,SUP0354,703
P02528,The Souled Store Chinos Olive,Bottoms,Chinos,The Souled Store,White,S,office,Summer,1889,2706.81,1006.52,2021-11-14,True,SUP0047,1717
P02529,Jack & Jones Polo Red,Tops,Polo,Jack & Jones,Olive,XS,sporty,Winter,3447,4136.64,1575.07,2023-03-26,False,SUP0238,543
P02530,Cover Story Socks Blue,Innerwear,Socks,Cover Story,Green,XS,office,All Season,343,467.41,181.58,2022-04-15,True,SUP0187,669
P02531,Blackberrys Churidar Orange,Ethnic Wear,Churidar,Blackberrys,Teal,M,party,Winter,4575,5146.81,1781.91,2022-07-13,False,SUP0180,871
P02532,All About You Sports Bra Blue,Activewear,Sports Bra,All About You,Navy,S,streetwear,Winter,3833,4933.01,1606.11,2023-06-11,True,SUP0296,1943
P02533,Nike Sherwani Beige,Ethnic Wear,Sherwani,Nike,Red,XL,ethnic,All Season,484,696.7,237.98,2022-04-09,True,SUP0003,231
P02534,Levis Socks Yellow,Innerwear,Socks,Levis,Olive,S,party,All Season,406,458.38,144.28,2022-07-31,True,SUP0193,1261
P02535,Spykar Jewellery Yellow,Accessories,Jewellery,Spykar,Yellow,S,streetwear,Festive,4700,6599.32,2546.76,2023-03-08,False,SUP0396,1741
P02536,Marks & Spencer Heels Green,Footwear,Heels,Marks & Spencer,Grey,L,minimalist,All Season,2088,2404.24,1111.85,2023-09-07,True,SUP0028,1144
P02537,Global Desi Blazer Orange,Outerwear,Blazer,Global Desi,Purple,XL,ethnic,All Season,10946,16401.42,4769.93,2024-03-22,False,SUP0374,1673
P02538,Kazo Thermal Innerwear Red,Innerwear,Thermal Innerwear,Kazo,Cream,XL,streetwear,Monsoon,612,770.72,240.86,2022-11-26,True,SUP0201,427
P02539,Koovs Evening Gown Cream,Dresses,Evening Gown,Koovs,Pink,M,formal,All Season,7052,10015.77,2608.85,2021-03-03,True,SUP0155,1533
P02540,Decathlon Anarkali Yellow,Ethnic Wear,Anarkali,Decathlon,Black,M,bohemian,Monsoon,780,1080.81,277.46,2023-09-27,True,SUP0060,508
P02541,Spykar Dupatta Beige,Ethnic Wear,Dupatta,Spykar,Maroon,XXL,ethnic,Monsoon,838,1186.88,336.92,2022-04-16,True,SUP0077,976
P02542,Vero Moda Casual Dress Olive,Dresses,Casual Dress,Vero Moda,Beige,M,ethnic,Monsoon,6340,8676.57,2933.99,2023-04-10,True,SUP0198,548
P02543,W Mini Dress Teal,Dresses,Mini Dress,W,Orange,M,streetwear,Summer,6852,8753.03,3631.07,2023-02-08,True,SUP0199,1066
P02544,Forever 21 Socks Mint,Innerwear,Socks,Forever 21,Navy,XXL,formal,Winter,656,958.53,254.2,2020-02-10,True,SUP0245,911
P02545,Jack & Jones Compression Tights Coral,Activewear,Compression Tights,Jack & Jones,Navy,XXL,formal,Festive,4689,5923.31,1893.43,2020-03-21,True,SUP0217,328
P02546,Aurelia Windbreaker Coral,Outerwear,Windbreaker,Aurelia,Maroon,XL,party,All Season,11504,13993.74,5721.5,2021-11-23,True,SUP0363,453
P02547,Cover Story Thermal Innerwear Grey,Innerwear,Thermal Innerwear,Cover Story,Teal,L,casual,All Season,781,917.5,423.41,2020-11-01,True,SUP0017,1236
P02548,Arrow Jacket Olive,Outerwear,Jacket,Arrow,Grey,M,office,All Season,13312,18246.67,5096.91,2024-04-09,True,SUP0196,1527
P02549,Pepe Jeans Anarkali Orange,Ethnic Wear,Anarkali,Pepe Jeans,Olive,XL,sporty,Monsoon,4840,5517.29,1762.16,2021-05-30,False,SUP0120,1806
P02550,Marks & Spencer Bra Beige,Innerwear,Bra,Marks & Spencer,Mustard,M,streetwear,Monsoon,579,818.38,236.04,2022-09-02,True,SUP0395,1352
P02551,Cover Story Briefs Blue,Innerwear,Briefs,Cover Story,Orange,S,streetwear,Summer,649,722.77,258.89,2020-03-30,True,SUP0040,1441
P02552,Zara Maxi Dress White,Dresses,Maxi Dress,Zara,Maroon,XL,luxury,Winter,2236,3326.17,1300.18,2021-06-27,True,SUP0217,1434
P02553,Dressberry Sneakers Brown,Footwear,Sneakers,Dressberry,Grey,XL,formal,Summer,2215,2802.52,1282.03,2021-08-04,True,SUP0156,467
P02554,Van Heusen Boxers Coral,Innerwear,Boxers,Van Heusen,Grey,XL,party,All Season,731,1054.17,294.43,2023-05-02,False,SUP0061,1195
P02555,Libas Windbreaker Orange,Outerwear,Windbreaker,Libas,Coral,L,ethnic,Summer,8115,9464.06,4627.62,2022-12-19,True,SUP0036,235
P02556,LIFE Sneakers Green,Footwear,Sneakers,LIFE,Pink,M,sporty,Winter,4300,5916.77,2248.06,2021-12-18,True,SUP0164,1996
P02557,Wrangler Handbag Cream,Accessories,Handbag,Wrangler,Teal,M,ethnic,Summer,1102,1381.71,466.89,2023-07-30,True,SUP0265,769
P02558,Nykaa Fashion Briefs Purple,Innerwear,Briefs,Nykaa Fashion,Pink,XS,casual,Monsoon,627,738.78,369.29,2022-10-09,False,SUP0306,925
P02559,Libas Churidar Olive,Ethnic Wear,Churidar,Libas,White,XS,luxury,Winter,1486,2037.89,851.29,2020-04-13,True,SUP0065,1410
P02560,Arrow Running Shoes Blue,Activewear,Running Shoes,Arrow,Red,M,luxury,Winter,1940,2682.63,730.14,2023-07-25,True,SUP0306,1525
P02561,Allen Solly Trousers Coral,Bottoms,Trousers,Allen Solly,Blue,XL,ethnic,Festive,4378,6088.63,2363.68,2022-06-24,True,SUP0162,311
P02562,H&M Sports Shoes Teal,Footwear,Sports Shoes,H&M,Mint,XL,casual,Summer,5570,8194.36,2829.87,2024-01-10,True,SUP0388,228
P02563,Decathlon Loafers Olive,Footwear,Loafers,Decathlon,Yellow,S,ethnic,Monsoon,997,1331.37,405.78,2022-05-13,False,SUP0027,1903
P02564,Uniqlo Thermal Innerwear Teal,Innerwear,Thermal Innerwear,Uniqlo,Pink,XXL,luxury,Winter,229,276.17,110.77,2022-04-10,True,SUP0182,187
P02565,Mango Sports Shoes Navy,Footwear,Sports Shoes,Mango,White,M,bohemian,Monsoon,1952,2623.22,1099.36,2024-03-30,True,SUP0081,1990
P02566,Biba Denim Jacket Brown,Outerwear,Denim Jacket,Biba,Olive,M,bohemian,Winter,5695,7932.12,3256.32,2021-01-16,True,SUP0257,1501
P02567,Tommy Hilfiger Running Shoes Orange,Activewear,Running Shoes,Tommy Hilfiger,Yellow,L,formal,Summer,1056,1216.34,542.22,2024-04-03,True,SUP0212,887
P02568,Zara Sports Bra Mint,Activewear,Sports Bra,Zara,Cream,M,office,Monsoon,1513,2120.16,857.0,2021-11-30,True,SUP0090,1565
P02569,Pepe Jeans Heels Mustard,Footwear,Heels,Pepe Jeans,Teal,M,sporty,All Season,5986,6948.95,3171.0,2022-07-13,True,SUP0057,1158
P02570,Tommy Hilfiger Compression Tights Navy,Activewear,Compression Tights,Tommy Hilfiger,Maroon,M,sporty,Festive,3541,4357.57,1534.16,2023-02-18,True,SUP0276,976
P02571,AND Thermal Innerwear Teal,Innerwear,Thermal Innerwear,AND,Coral,S,streetwear,All Season,309,457.46,175.61,2020-10-04,False,SUP0381,302
P02572,Lee Puffer Jacket Maroon,Outerwear,Puffer Jacket,Lee,Maroon,XL,casual,All Season,6990,9879.19,3711.24,2024-03-31,True,SUP0298,1721
P02573,FabIndia Shorts Red,Bottoms,Shorts,FabIndia,Yellow,Free Size,casual,Festive,3060,4053.77,1360.41,2022-07-21,True,SUP0085,1080
P02574,Mango Kurta Green,Ethnic Wear,Kurta,Mango,Grey,XS,formal,Summer,1753,2066.11,668.36,2024-01-26,True,SUP0324,429
P02575,Allen Solly Jacket Mint,Outerwear,Jacket,Allen Solly,White,XL,minimalist,Festive,4034,5372.98,2058.25,2020-04-05,False,SUP0256,1240
P02576,Lee Running Shoes Yellow,Activewear,Running Shoes,Lee,Yellow,L,ethnic,All Season,3110,4369.97,1421.36,2021-12-14,True,SUP0262,560
P02577,Pepe Jeans Shirt Brown,Tops,Shirt,Pepe Jeans,Blue,S,sporty,Monsoon,3450,4736.36,1634.71,2024-04-20,True,SUP0358,1845
P02578,Numero Uno Puffer Jacket Purple,Outerwear,Puffer Jacket,Numero Uno,Mustard,M,sporty,All Season,12124,14492.88,5706.41,2020-10-20,True,SUP0191,574
P02579,Only Saree Black,Dresses,Saree,Only,Orange,L,formal,Monsoon,8938,12063.33,4919.03,2020-10-26,True,SUP0240,164
P02580,Allen Solly Churidar Coral,Ethnic Wear,Churidar,Allen Solly,Red,Free Size,office,Summer,691,815.51,258.89,2021-02-19,True,SUP0327,1554
P02581,True Blue Kurti Cream,Tops,Kurti,True Blue,Orange,XS,luxury,Monsoon,3455,4803.83,1254.07,2020-11-26,True,SUP0039,318
P02582,AND Saree Beige,Dresses,Saree,AND,Olive,L,formal,Winter,4208,5172.29,2203.69,2023-05-20,True,SUP0013,1827
P02583,Libas Flats Brown,Footwear,Flats,Libas,Navy,S,office,Winter,5450,6748.8,2606.83,2022-09-25,True,SUP0346,1681
P02584,Koovs Sherwani Yellow,Ethnic Wear,Sherwani,Koovs,Purple,XL,party,Summer,831,943.8,363.0,2024-02-09,False,SUP0292,462
P02585,Louis Philippe Bra Yellow,Innerwear,Bra,Louis Philippe,Cream,Free Size,luxury,Summer,247,294.13,132.05,2020-09-08,True,SUP0290,809
P02586,Tommy Hilfiger Running Shoes Teal,Activewear,Running Shoes,Tommy Hilfiger,White,XL,sporty,Summer,2906,3917.49,1084.88,2020-09-20,True,SUP0324,1160
P02587,Louis Philippe Jewellery Grey,Accessories,Jewellery,Louis Philippe,Brown,XXL,minimalist,Summer,7065,9797.3,3352.31,2023-09-09,True,SUP0324,917
P02588,Arrow Thermal Innerwear Brown,Innerwear,Thermal Innerwear,Arrow,Blue,XL,casual,Festive,230,337.69,129.89,2022-04-18,True,SUP0252,211
P02589,True Blue Running Shoes Purple,Activewear,Running Shoes,True Blue,Grey,S,luxury,All Season,786,1170.84,388.96,2023-10-26,True,SUP0354,586
P02590,Nykaa Fashion Kurti Blue,Tops,Kurti,Nykaa Fashion,Navy,Free Size,formal,Festive,3378,4323.44,1699.68,2023-11-13,True,SUP0150,954
P02591,Numero Uno Palazzo Brown,Bottoms,Palazzo,Numero Uno,Green,M,streetwear,Summer,3125,4552.45,1221.77,2021-07-29,True,SUP0003,341
P02592,W Coat Purple,Outerwear,Coat,W,Red,XXL,streetwear,Winter,13892,17384.49,5164.29,2022-10-08,True,SUP0214,1106
P02593,AND Running Shoes Maroon,Activewear,Running Shoes,AND,Brown,S,sporty,Monsoon,2801,3772.11,1348.9,2024-01-24,True,SUP0375,1426
P02594,Spykar Crop Top Coral,Tops,Crop Top,Spykar,Green,XL,casual,Monsoon,3635,4232.65,2135.45,2024-05-19,True,SUP0235,1701
P02595,Koovs Track Pants Brown,Activewear,Track Pants,Koovs,Orange,Free Size,sporty,Monsoon,1291,1889.98,504.9,2021-02-14,True,SUP0001,597
